时间	播放量	追番人数	弹幕总数	评分	评分人数
2020-02-11 17:54:19	37242415	1915200	1234184	9.8	34660
2020-02-11 18:54:36	37250655	1915789	1234396	9.8	34668
2020-02-11 19:54:56	37259957	1916514	1234594	9.8	34676
2020-02-11 20:55:11	37269042	1917237	1234879	9.8	34689
2020-02-11 21:55:29	37277783	1917903	1235168	9.8	34692
2020-02-11 22:55:47	37287059	1918582	1235440	9.8	34699
2020-02-11 23:56:06	37297831	1919254	1235800	9.8	34705
2020-02-12 01:21:17	37313745	1920222	1236239	9.8	34723
2020-02-12 02:01:48	37320186	1920630	1236417	9.8	34726
2020-02-12 02:38:47	37325826	1920963	1236560	9.8	34731
2020-02-12 03:39:06	37331838	1921303	1236696	9.8	34733
2020-02-12 04:39:23	37335953	1921558	1236802	9.8	34736
2020-02-12 05:39:40	37338882	1921778	1236871	9.8	34736
2020-02-12 06:40:00	37341070	1921948	1236901	9.8	34736
2020-02-12 07:40:18	37342989	1922127	1236959	9.8	34737
2020-02-12 08:40:37	37345147	1922309	1236992	9.8	34738
2020-02-12 09:40:53	37350250	1923199	1237090	9.8	34740
2020-02-12 10:41:15	37356714	1924160	1237209	9.8	34745
2020-02-12 11:41:33	37364843	1925371	1237390	9.8	34750
2020-02-12 12:41:53	37375623	1927018	1237625	9.8	34756
2020-02-12 13:42:06	37389261	1930234	1237914	9.8	34758
2020-02-12 14:42:28	37403243	1931969	1238265	9.8	34769
2020-02-12 15:42:44	37416307	1933370	1238539	9.8	34781
2020-02-12 16:42:59	37428710	1934595	1238855	9.8	34789
2020-02-12 17:43:16	37441563	1935916	1239255	9.8	34795
2020-02-12 18:43:35	37455888	1937433	1239539	9.8	34797
2020-02-12 19:43:51	37471280	1938909	1239888	9.8	34803
